ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
F00	G30	293	296	606	38248	0.0	8.045699573577923e-07	8.045699573577923e-07
I20	I25	1020	1424	5994	38248	0.0	8.045699573577923e-07	1.6091399147155846e-06
E11	I10	3018	4168	14830	38248	0.0	8.045699573577923e-07	5.6319897015045464e-06
I48	I50	897	4233	2078	38248	0.0	8.045699573577923e-07	4.022849786788961e-06
E78	I10	4187	5314	14830	38248	0.0	8.045699573577923e-07	3.218279829431169e-06
I10	I25	4265	14830	5994	38248	0.0	8.045699573577923e-07	4.827419744146754e-06
H25	H35	665	4450	1125	38248	0.0	8.045699573577923e-07	2.413709872073377e-06
I21	I25	832	1103	5994	38248	0.0	8.045699573577923e-07	6.436559658862338e-06
E78	I25	2352	5314	5994	38248	0.0	8.045699573577923e-07	7.24112961622013e-06
K57	K63	535	2200	1644	38248	1.1287287400591051e-266	8.045699573577923e-07	8.045699573577922e-06
I10	I48	2687	14830	4233	38248	1.6902167274209173e-260	8.045699573577923e-07	8.850269530935716e-06
K29	K44	362	2018	776	38248	3.0033490519854397e-254	8.045699573577923e-07	9.654839488293507e-06
I25	I50	959	5994	2078	38248	4.963788956653008e-253	8.045699573577923e-07	1.04594094456513e-05
E66	I10	1189	1465	14830	38248	4.897337986359809e-252	8.045699573577923e-07	1.1263979403009093e-05
I42	I50	361	809	2078	38248	3.4885355235381446e-240	8.045699573577923e-07	1.2068549360366885e-05
E78	I20	695	5314	1424	38248	1.8949699476847383e-229	8.045699573577923e-07	1.2873119317724677e-05
K21	K44	254	957	776	38248	6.046451789712245e-216	8.045699573577923e-07	1.3677689275082468e-05
N13	N20	165	423	512	38248	3.4420721645472214e-202	8.045699573577923e-07	1.448225923244026e-05
I25	I48	1403	5994	4233	38248	6.331791047020535e-201	8.045699573577923e-07	1.5286829189798054e-05
K21	K29	348	957	2018	38248	1.3173761038444375e-199	8.045699573577923e-07	1.6091399147155844e-05
I34	I35	233	742	924	38248	3.930376454917931e-196	8.045699573577923e-07	1.6895969104513638e-05
N18	I10	1325	1838	14830	38248	1.3130027219635344e-193	8.045699573577923e-07	1.770053906187143e-05
E79	I10	1045	1351	14830	38248	2.960666214050702e-190	8.045699573577923e-07	1.850510901922922e-05
H25	H40	393	4450	681	38248	5.438641533274933e-189	8.045699573577923e-07	1.9309678976587015e-05
E11	I25	1354	4168	5994	38248	7.507829623678343e-184	8.045699573577923e-07	2.011424893394481e-05
E11	E14	583	4168	1512	38248	2.8821880009999605e-183	8.045699573577923e-07	2.09188188913026e-05
