ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
I21	I25	749	1129	6539	74350	0.0	4.6816479400749063e-07	4.6816479400749063e-07
M51	M54	1089	2620	5339	74350	0.0	4.6816479400749063e-07	9.363295880149813e-07
I25	I50	1123	6539	3212	74350	0.0	4.6816479400749063e-07	1.4044943820224718e-06
K21	K29	639	1634	4218	74350	0.0	4.6816479400749063e-07	1.8726591760299625e-06
E11	I25	1733	7646	6539	74350	0.0	4.6816479400749063e-07	2.3408239700374533e-06
I10	I25	5037	28017	6539	74350	0.0	4.6816479400749063e-07	2.8089887640449436e-06
F32	I10	2543	3618	28017	74350	0.0	4.6816479400749063e-07	3.2771535580524343e-06
N18	I50	790	3484	3212	74350	0.0	4.6816479400749063e-07	3.745318352059925e-06
E11	E66	1327	7646	3519	74350	0.0	4.6816479400749063e-07	4.213483146067415e-06
E11	E78	2235	7646	9294	74350	0.0	4.6816479400749063e-07	4.6816479400749066e-06
F00	G30	705	706	1062	74350	0.0	4.6816479400749063e-07	7.49063670411985e-06
M47	M54	800	2130	5339	74350	0.0	4.6816479400749063e-07	7.02247191011236e-06
N18	I10	2682	3484	28017	74350	0.0	4.6816479400749063e-07	6.086142322097378e-06
K21	K44	479	1634	1844	74350	0.0	4.6816479400749063e-07	6.554307116104869e-06
N18	E11	1258	3484	7646	74350	0.0	4.6816479400749063e-07	5.149812734082397e-06
E11	I10	5965	7646	28017	74350	0.0	4.6816479400749063e-07	5.617977528089887e-06
I20	I25	776	1457	6539	74350	0.0	4.6816479400749063e-07	9.831460674157303e-06
M48	M51	546	1917	2620	74350	0.0	4.6816479400749063e-07	1.0299625468164794e-05
I07	I34	336	548	1543	74350	0.0	4.6816479400749063e-07	8.895131086142323e-06
K57	K63	823	4508	2432	74350	0.0	4.6816479400749063e-07	9.363295880149813e-06
I34	I35	433	1543	1505	74350	0.0	4.6816479400749063e-07	8.42696629213483e-06
I48	I50	1510	7493	3212	74350	0.0	4.6816479400749063e-07	7.95880149812734e-06
M48	M54	806	1917	5339	74350	0.0	4.6816479400749063e-07	1.0767790262172284e-05
H25	H52	959	12170	1194	74350	0.0	4.6816479400749063e-07	1.1704119850187266e-05
K29	K57	1136	4218	4508	74350	0.0	4.6816479400749063e-07	1.49812734082397e-05
I25	I48	1687	6539	7493	74350	0.0	4.6816479400749063e-07	1.544943820224719e-05
E03	I10	2353	3174	28017	74350	0.0	4.6816479400749063e-07	1.2172284644194757e-05
E78	I25	2508	9294	6539	74350	0.0	4.6816479400749063e-07	1.2640449438202247e-05
E66	I10	2962	3519	28017	74350	0.0	4.6816479400749063e-07	1.3108614232209737e-05
I10	I48	5350	28017	7493	74350	0.0	4.6816479400749063e-07	1.3576779026217228e-05
