ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
F00	G30	202	207	476	31598	0.0	1.1527377521613832e-06	2.3054755043227664e-06
E78	I10	2889	4042	11642	31598	0.0	1.1527377521613832e-06	1.1527377521613832e-06
H25	H35	690	4619	1062	31598	3.46e-322	1.1527377521613832e-06	3.4582132564841496e-06
I10	I25	2099	11642	3045	31598	1.3181219281e-313	1.1527377521613832e-06	4.610951008645533e-06
I20	I25	514	890	3045	31598	2.2752447248465804e-293	1.1527377521613832e-06	5.763688760806916e-06
E11	I10	1927	2791	11642	31598	6.435336606105554e-287	1.1527377521613832e-06	6.916426512968299e-06
I48	I50	586	2518	1453	31598	5.5472945249446244e-275	1.1527377521613832e-06	8.069164265129683e-06
I21	I25	361	520	3045	31598	7.151536472098588e-245	1.1527377521613832e-06	9.221902017291066e-06
E78	I25	1039	4042	3045	31598	4.375092450256438e-231	1.1527377521613832e-06	1.0374639769452448e-05
E66	I10	1135	1519	11642	31598	1.9802868208888744e-208	1.1527377521613832e-06	1.1527377521613832e-05
H25	H52	286	4619	321	31598	2.677623737030807e-198	1.1527377521613832e-06	1.2680115273775216e-05
M17	M22	195	2046	238	31598	6.785052034718204e-190	1.1527377521613832e-06	1.3832853025936599e-05
K29	K44	292	1829	660	31598	6.097830981478645e-185	1.1527377521613832e-06	1.4985590778097981e-05
I25	I50	515	3045	1453	31598	1.1334636647426085e-168	1.1527377521613832e-06	1.6138328530259367e-05
H25	H40	390	4619	658	31598	4.702820738451765e-158	1.1527377521613832e-06	1.729106628242075e-05
I10	I48	1557	11642	2518	31598	4.942522309222047e-155	1.1527377521613832e-06	1.844380403458213e-05
I34	I35	154	560	538	31598	4.366716623294672e-144	1.1527377521613832e-06	1.9596541786743514e-05
I25	I48	662	3045	2518	31598	1.882877446468407e-142	1.1527377521613832e-06	2.0749279538904896e-05
M54	M81	461	1684	2458	31598	8.163940634554533e-139	1.1527377521613832e-06	2.1902017291066282e-05
K21	K44	158	545	660	31598	1.5365043134054446e-136	1.1527377521613832e-06	2.3054755043227664e-05
E11	E14	385	2791	1111	31598	2.6196923745552603e-133	1.1527377521613832e-06	2.4207492795389047e-05
M17	M23	268	2046	723	31598	7.62938164841697e-133	1.1527377521613832e-06	2.5360230547550432e-05
E78	E79	393	4042	850	31598	9.90002399042142e-131	1.1527377521613832e-06	2.6512968299711815e-05
E78	I20	399	4042	890	31598	3.9105727728878186e-127	1.1527377521613832e-06	2.7665706051873197e-05
