ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
H65	J35	3755	4804	9126	47629	0.0	5.350454788657036e-06	5.350454788657036e-06
K02	K04	285	1419	533	47629	1.010317881080993e-292	5.350454788657036e-06	1.0700909577314071e-05
K02	K08	221	1419	344	47629	6.884959521109114e-251	5.350454788657036e-06	1.6051364365971107e-05
N13	N39	370	776	2794	47629	1.578858225959691e-244	5.350454788657036e-06	2.1401819154628142e-05
E86	A09	595	1712	4140	47629	1.0948512138100735e-209	5.350454788657036e-06	2.6752273943285178e-05
E86	A08	584	1712	4247	47629	3.622399599263751e-195	5.350454788657036e-06	3.2102728731942213e-05
H50	H52	87	565	127	47629	3.3320416046865776e-138	5.350454788657036e-06	3.745318352059925e-05
H74	J39	54	143	140	47629	1.2275046360455916e-102	5.350454788657036e-06	4.2803638309256285e-05
N10	N39	206	639	2794	47629	3.542805990019609e-95	5.350454788657036e-06	4.815409309791332e-05
F83	G40	103	299	1166	47629	3.001312527217776e-88	5.350454788657036e-06	5.3504547886570356e-05
G40	G41	72	1166	114	47629	1.2553759055711057e-86	5.350454788657036e-06	5.8855002675227395e-05
J18	J20	358	1820	3140	47629	7.313404378732112e-81	5.350454788657036e-06	6.420545746388443e-05
J15	J20	225	820	3140	47629	1.8465789612014605e-78	5.350454788657036e-06	6.955591225254146e-05
H70	K04	63	198	533	47629	2.7192530613631813e-73	5.350454788657036e-06	7.49063670411985e-05
J00	J20	286	1338	3140	47629	1.3512370703340452e-72	5.350454788657036e-06	8.025682182985554e-05
H61	J35	170	238	9126	47629	8.119997059534752e-69	5.350454788657036e-06	8.560727661851257e-05
E86	E87	108	1712	354	47629	1.4177232029237177e-68	5.350454788657036e-06	9.09577314071696e-05
G40	J96	106	1166	556	47629	1.0234458429382341e-61	5.350454788657036e-06	9.630818619582663e-05
H74	J35	119	143	9126	47629	1.6270919523531367e-61	5.350454788657036e-06	0.00010165864098448368
K04	K08	66	533	344	47629	1.0520904504391954e-60	5.350454788657036e-06	0.00010700909577314071
H90	J35	177	278	9126	47629	1.2009619063761244e-59	5.350454788657036e-06	0.00011235955056179774
C71	H53	31	113	112	47629	1.660190092256148e-56	5.350454788657036e-06	0.00011771000535045479
C71	J96	44	113	556	47629	3.802944087976625e-55	5.350454788657036e-06	0.00012306046013911182
F80	F83	45	225	299	47629	5.061783158503711e-54	5.350454788657036e-06	0.00012841091492776885
J35	J39	110	9126	140	47629	4.207323630077724e-52	5.350454788657036e-06	0.00013376136971642589
E84	K86	20	79	28	47629	5.524716343621175e-51	5.350454788657036e-06	0.00013911182450508292
G80	M62	29	175	85	47629	8.044108212611432e-50	5.350454788657036e-06	0.00014446227929373995
H65	H90	123	4804	278	47629	3.0162577194753086e-49	5.350454788657036e-06	0.000149812734082397
J20	J45	148	3140	564	47629	4.277169107068301e-49	5.350454788657036e-06	0.00015516318887105404
G40	G80	58	1166	175	47629	6.983258388718233e-49	5.350454788657036e-06	0.00016051364365971107
N10	N13	83	639	776	47629	9.340337572850343e-49	5.350454788657036e-06	0.0001658640984483681
J00	L22	108	1338	684	47629	1.6762836112311147e-48	5.350454788657036e-06	0.00017121455323702514
K02	K12	76	1419	300	47629	7.542732055037074e-48	5.350454788657036e-06	0.00017656500802568217
H90	H91	33	278	120	47629	6.3538483307671055e-46	5.350454788657036e-06	0.0001819154628143392
E10	E16	33	240	140	47629	1.216957659258692e-45	5.350454788657036e-06	0.00018726591760299624
D69	D70	35	381	117	47629	3.693126750055377e-45	5.350454788657036e-06	0.00019261637239165327
E87	A08	126	354	4247	47629	6.243167776608616e-44	5.350454788657036e-06	0.00019796682718031033
N13	N31	39	776	106	47629	3.9585064773588344e-42	5.350454788657036e-06	0.00020331728196896736
H52	H53	25	127	112	47629	1.7988064844474948e-41	5.350454788657036e-06	0.0002086677367576244
G51	A69	22	151	57	47629	6.781733760157533e-41	5.350454788657036e-06	0.00021401819154628142
G80	G82	26	175	102	47629	7.089714093966785e-41	5.350454788657036e-06	0.00021936864633493846
C47	C74	13	20	24	47629	1.856494811371411e-40	5.350454788657036e-06	0.0002247191011235955
K59	K60	37	1170	72	47629	2.9880871909297827e-40	5.350454788657036e-06	0.00023006955591225252
N13	N28	35	776	89	47629	3.7102693471888284e-39	5.350454788657036e-06	0.00023542001070090958
G40	G82	41	1166	102	47629	5.952487408272052e-39	5.350454788657036e-06	0.0002407704654895666
B37	J20	174	891	3140	47629	1.0560433484480996e-38	5.350454788657036e-06	0.00024612092027822364
J20	J31	104	3140	363	47629	1.6262020826294592e-38	5.350454788657036e-06	0.0002514713750668807
J20	L22	147	3140	684	47629	9.92894264706688e-38	5.350454788657036e-06	0.0002568218298555377
H50	H53	33	565	112	47629	1.1736065046786413e-36	5.350454788657036e-06	0.00026217228464419474
C71	G81	21	113	91	47629	2.0344833047814367e-36	5.350454788657036e-06	0.00026752273943285177
F84	G40	36	81	1166	47629	2.6577595231220687e-36	5.350454788657036e-06	0.0002728731942215088
D64	D70	25	230	117	47629	4.559278304172423e-34	5.350454788657036e-06	0.00027822364901016584
F89	G40	44	156	1166	47629	6.004114693367199e-34	5.350454788657036e-06	0.00028357410379882287
C71	G91	21	113	130	47629	7.511609388326573e-33	5.350454788657036e-06	0.0002889245585874799
C71	D64	24	113	230	47629	1.128082981602365e-32	5.350454788657036e-06	0.00029427501337613693
G81	M62	18	91	85	47629	2.0871856102774693e-32	5.350454788657036e-06	0.000299625468164794
D64	J96	38	230	556	47629	5.359340363134182e-32	5.350454788657036e-06	0.00030497592295345105
C71	D70	20	113	117	47629	7.596345573899013e-32	5.350454788657036e-06	0.0003103263777421081
C71	G62	12	113	13	47629	2.256568682889269e-31	5.350454788657036e-06	0.0003156768325307651
G40	G81	34	1166	91	47629	3.080747710544062e-31	5.350454788657036e-06	0.00032102728731942215
J05	J31	29	161	363	47629	3.7884446462707833e-31	5.350454788657036e-06	0.0003263777421080792
J18	J45	90	1820	564	47629	1.1761799523211698e-30	5.350454788657036e-06	0.0003317281968967362
D61	D70	15	40	117	47629	1.0750124412469072e-29	5.350454788657036e-06	0.00033707865168539324
B37	L22	68	891	684	47629	4.417449241591881e-29	5.350454788657036e-06	0.0003424291064740503
G91	G93	18	130	90	47629	6.664144415626125e-29	5.350454788657036e-06	0.0003477795612627073
D64	D69	31	230	381	47629	1.63819585392125e-28	5.350454788657036e-06	0.00035313001605136434
C71	D33	12	113	18	47629	3.1909566545452287e-28	5.350454788657036e-06	0.0003584804708400214
H66	J06	166	1192	2632	47629	4.64906350496867e-28	5.350454788657036e-06	0.0003638309256286784
H05	J01	14	47	92	47629	1.156175501611832e-27	5.350454788657036e-06	0.00036918138041733544
K08	K12	32	344	300	47629	1.5696341697791105e-27	5.350454788657036e-06	0.00037453183520599247
K10	K12	17	40	300	47629	1.9043359252410028e-27	5.350454788657036e-06	0.0003798822899946495
B37	J00	93	891	1338	47629	1.9372757867007886e-27	5.350454788657036e-06	0.00038523274478330653
E16	E87	25	140	354	47629	3.4939458145442804e-27	5.350454788657036e-06	0.0003905831995719636
N28	N39	41	89	2794	47629	5.887713787156068e-27	5.350454788657036e-06	0.00039593365436062065
F83	J96	37	299	556	47629	1.5693398109028735e-26	5.350454788657036e-06	0.0004012841091492777
H26	H27	11	39	37	47629	1.9734796945332558e-26	5.350454788657036e-06	0.0004066345639379347
N11	N13	21	46	776	47629	1.0259453634792131e-25	5.350454788657036e-06	0.00041198501872659175
B37	J21	75	891	954	47629	1.7289211101672945e-25	5.350454788657036e-06	0.0004173354735152488
N31	N39	43	106	2794	47629	1.9804648594272373e-25	5.350454788657036e-06	0.0004226859283039058
C71	C79	10	113	12	47629	2.4677699389521893e-25	5.350454788657036e-06	0.00042803638309256285
G82	M62	15	102	85	47629	4.9515854507559975e-25	5.350454788657036e-06	0.0004333868378812199
F89	J96	28	156	556	47629	6.153809174858334e-25	5.350454788657036e-06	0.0004387372926698769
C71	E23	13	113	42	47629	8.895832193313107e-25	5.350454788657036e-06	0.00044408774745853394
D44	E23	9	16	42	47629	1.4622005661448159e-24	5.350454788657036e-06	0.000449438202247191
C91	C95	10	83	17	47629	2.8321536522058526e-24	5.350454788657036e-06	0.000454788657035848
E16	E86	39	140	1712	47629	6.3479166251859446e-24	5.350454788657036e-06	0.00046013911182450504
D61	D69	16	40	381	47629	1.0817341387110141e-23	5.350454788657036e-06	0.00046548956661316207
C71	E89	10	113	15	47629	1.1162245682111466e-23	5.350454788657036e-06	0.00047084002140181916
L22	A09	144	684	4140	47629	1.36430022219947e-23	5.350454788657036e-06	0.0004761904761904762
E73	E74	14	75	106	47629	1.4997532970174914e-23	5.350454788657036e-06	0.0004815409309791332
G40	G93	28	1166	90	47629	2.041485563893968e-23	5.350454788657036e-06	0.00048689138576779025
F80	F82	18	225	105	47629	3.832872214668852e-23	5.350454788657036e-06	0.0004922418405564473
J15	J90	20	820	50	47629	1.2086372524356585e-22	5.350454788657036e-06	0.0004975922953451043
H10	J20	81	365	3140	47629	2.632209091047367e-22	5.350454788657036e-06	0.0005029427501337614
N12	N39	41	112	2794	47629	2.703229438208356e-22	5.350454788657036e-06	0.0005082932049224184
E87	A09	92	354	4140	47629	5.488332828438202e-22	5.350454788657036e-06	0.0005136436597110754
C71	G93	14	113	90	47629	6.0412289003018175e-22	5.350454788657036e-06	0.0005189941144997324
F82	G40	28	105	1166	47629	2.269567010652039e-21	5.350454788657036e-06	0.0005243445692883895
G40	I63	16	1166	23	47629	3.1403974513006956e-21	5.350454788657036e-06	0.0005296950240770465
F43	F93	16	197	99	47629	3.302795537969923e-21	5.350454788657036e-06	0.0005350454788657035
M08	M25	14	107	110	47629	5.2976192514469894e-21	5.350454788657036e-06	0.0005403959336543606
F83	G80	21	299	175	47629	8.35731588345466e-21	5.350454788657036e-06	0.0005457463884430176
B99	J40	42	981	333	47629	9.124986712872024e-21	5.350454788657036e-06	0.0005510968432316746
H50	H55	17	565	51	47629	1.4613006722919885e-20	5.350454788657036e-06	0.0005564472980203317
M13	M25	14	119	110	47629	2.5179935916595347e-20	5.350454788657036e-06	0.0005617977528089887
J18	J44	77	1820	606	47629	3.528031735675626e-20	5.350454788657036e-06	0.0005671482075976457
G81	J96	20	91	556	47629	4.769441410810257e-20	5.350454788657036e-06	0.0005724986623863028
B37	J31	41	891	363	47629	5.037856988717284e-20	5.350454788657036e-06	0.0005778491171749598
E87	J96	33	354	556	47629	6.52225589156257e-20	5.350454788657036e-06	0.0005831995719636168
C71	D69	19	113	381	47629	7.807643818292538e-20	5.350454788657036e-06	0.0005885500267522739
G40	G91	29	1166	130	47629	9.833903369952638e-20	5.350454788657036e-06	0.0005939004815409309
C91	A41	15	83	233	47629	1.2630575576150052e-19	5.350454788657036e-06	0.000599250936329588
K42	K43	13	268	43	47629	1.3304044273790563e-19	5.350454788657036e-06	0.0006046013911182451
G44	H81	9	90	23	47629	1.6263573510734684e-19	5.350454788657036e-06	0.0006099518459069021
F82	F83	17	105	299	47629	2.305515339774051e-19	5.350454788657036e-06	0.0006153023006955591
C79	D64	9	12	230	47629	2.649570316467267e-19	5.350454788657036e-06	0.0006206527554842162
G47	J35	143	363	9126	47629	2.674522080973375e-19	5.350454788657036e-06	0.0006260032102728732
F83	F90	16	299	87	47629	3.083598402580127e-19	5.350454788657036e-06	0.0006313536650615302
I88	A09	97	425	4140	47629	8.023174955074639e-19	5.350454788657036e-06	0.0006367041198501873
G02	A87	6	8	29	47629	8.198809211497758e-19	5.350454788657036e-06	0.0006420545746388443
D43	G91	10	32	130	47629	9.87924051227357e-19	5.350454788657036e-06	0.0006474050294275013
H65	H74	54	4804	143	47629	1.2751047063176178e-18	5.350454788657036e-06	0.0006527554842161584
D70	G62	8	117	13	47629	1.3234220147498701e-18	5.350454788657036e-06	0.0006581059390048154
C71	H49	10	113	38	47629	1.6793880866525615e-18	5.350454788657036e-06	0.0006634563937934724
J18	J90	22	1820	50	47629	1.803975354341152e-18	5.350454788657036e-06	0.0006688068485821295
N83	K40	18	71	645	47629	2.9604811838990368e-18	5.350454788657036e-06	0.0006741573033707865
E23	H53	10	42	112	47629	4.730236787533656e-18	5.350454788657036e-06	0.0006795077581594435
D69	J96	32	381	556	47629	5.228014317095212e-18	5.350454788657036e-06	0.0006848582129481006
G41	J96	20	114	556	47629	5.477584651061148e-18	5.350454788657036e-06	0.0006902086677367576
J21	J96	49	954	556	47629	7.423627104820206e-18	5.350454788657036e-06	0.0006955591225254146
G62	J96	10	13	556	47629	1.2017299467871302e-17	5.350454788657036e-06	0.0007009095773140717
J18	J31	54	1820	363	47629	1.5441804483967837e-17	5.350454788657036e-06	0.0007062600321027287
D69	M36	8	381	8	47629	1.5579562784411958e-17	5.350454788657036e-06	0.0007116104868913857
H66	J20	159	1192	3140	47629	1.8467925898847796e-17	5.350454788657036e-06	0.0007169609416800427
K02	K10	18	1419	40	47629	1.8747770016104356e-17	5.350454788657036e-06	0.0007223113964686998
C92	C95	6	19	17	47629	2.066258330491519e-17	5.350454788657036e-06	0.0007276618512573568
H27	H40	7	37	23	47629	2.268719297584186e-17	5.350454788657036e-06	0.0007330123060460138
G81	G91	12	91	130	47629	2.6704530717616842e-17	5.350454788657036e-06	0.0007383627608346709
F80	G40	34	225	1166	47629	2.7443070045188043e-17	5.350454788657036e-06	0.0007437132156233279
H66	H72	18	1192	47	47629	3.0126464787959764e-17	5.350454788657036e-06	0.0007490636704119849
E84	J96	17	79	556	47629	4.4643781450975067e-17	5.350454788657036e-06	0.000754414125200642
C71	D43	9	113	32	47629	4.607740833269064e-17	5.350454788657036e-06	0.000759764579989299
N10	N12	20	639	112	47629	5.505554056290571e-17	5.350454788657036e-06	0.000765115034777956
E86	B00	63	1712	521	47629	5.812721899746882e-17	5.350454788657036e-06	0.0007704654895666131
E10	E14	11	240	39	47629	6.248867777521587e-17	5.350454788657036e-06	0.0007758159443552702
F94	F98	12	54	244	47629	7.05594062959275e-17	5.350454788657036e-06	0.0007811663991439272
K60	K62	9	72	51	47629	7.091097028431097e-17	5.350454788657036e-06	0.0007865168539325843
J12	J20	55	234	3140	47629	8.824407249377023e-17	5.350454788657036e-06	0.0007918673087212413
F84	G41	11	81	114	47629	9.481951658983337e-17	5.350454788657036e-06	0.0007972177635098983
F80	H90	19	225	278	47629	1.226282125391304e-16	5.350454788657036e-06	0.0008025682182985554
H66	J02	62	1192	735	47629	1.359352380678616e-16	5.350454788657036e-06	0.0008079186730872124
F83	F98	20	299	244	47629	1.395644009525606e-16	5.350454788657036e-06	0.0008132691278758694
J18	J96	67	1820	556	47629	1.494244978519069e-16	5.350454788657036e-06	0.0008186195826645265
F83	F89	17	299	156	47629	2.307888389183015e-16	5.350454788657036e-06	0.0008239700374531835
F83	G91	16	299	130	47629	2.4853808327311666e-16	5.350454788657036e-06	0.0008293204922418405
M86	M89	7	63	19	47629	2.497016377265041e-16	5.350454788657036e-06	0.0008346709470304976
M00	M86	8	38	63	47629	2.7976664841284107e-16	5.350454788657036e-06	0.0008400214018191546
G81	H53	11	91	112	47629	2.968317107542282e-16	5.350454788657036e-06	0.0008453718566078116
F80	F90	13	225	87	47629	3.0916437619123e-16	5.350454788657036e-06	0.0008507223113964687
G91	H53	12	130	112	47629	3.5629015679316933e-16	5.350454788657036e-06	0.0008560727661851257
H66	H70	31	1192	198	47629	4.520439736526175e-16	5.350454788657036e-06	0.0008614232209737827
I88	K56	25	425	329	47629	5.174181837498237e-16	5.350454788657036e-06	0.0008667736757624398
N35	N39	19	32	2794	47629	6.210276441977337e-16	5.350454788657036e-06	0.0008721241305510968
J31	J44	30	363	606	47629	9.076399817683994e-16	5.350454788657036e-06	0.0008774745853397538
G91	J96	19	130	556	47629	1.269431895658091e-15	5.350454788657036e-06	0.0008828250401284109
H53	J96	18	112	556	47629	1.270169606765299e-15	5.350454788657036e-06	0.0008881754949170679
E23	E89	6	42	15	47629	1.6103552078797145e-15	5.350454788657036e-06	0.0008935259497057249
H66	H92	18	1192	57	47629	1.6161886839180861e-15	5.350454788657036e-06	0.000898876404494382
H73	J00	18	52	1338	47629	1.834579388883404e-15	5.350454788657036e-06	0.000904226859283039
G80	M21	13	175	127	47629	1.870972108273488e-15	5.350454788657036e-06	0.000909577314071696
G81	G93	10	91	90	47629	1.9639213489802106e-15	5.350454788657036e-06	0.000914927768860353
B99	J31	37	981	363	47629	2.0297542761752725e-15	5.350454788657036e-06	0.0009202782236490101
J30	J45	15	67	564	47629	2.0607452380942034e-15	5.350454788657036e-06	0.0009256286784376671
E89	H53	7	15	112	47629	2.081633520721676e-15	5.350454788657036e-06	0.0009309791332263241
N12	N13	20	112	776	47629	2.1900904079859434e-15	5.350454788657036e-06	0.0009363295880149812
K59	K62	17	1170	51	47629	2.5938662022330356e-15	5.350454788657036e-06	0.0009416800428036383
J45	L20	24	564	242	47629	2.6221196236685497e-15	5.350454788657036e-06	0.0009470304975922953
E88	J96	14	56	556	47629	2.7484519455658625e-15	5.350454788657036e-06	0.0009523809523809524
H10	J00	43	365	1338	47629	3.2187139465523567e-15	5.350454788657036e-06	0.0009577314071696094
H53	H55	9	112	51	47629	4.434485365138758e-15	5.350454788657036e-06	0.0009630818619582664
F83	F84	13	299	81	47629	4.640419332599653e-15	5.350454788657036e-06	0.0009684323167469235
D70	H53	11	117	112	47629	5.1732868487660755e-15	5.350454788657036e-06	0.0009737827715355805
G82	G93	10	102	90	47629	6.400503115502075e-15	5.350454788657036e-06	0.0009791332263242374
E66	I10	10	309	32	47629	6.49141251312653e-15	5.350454788657036e-06	0.0009844836811128946
N39	N76	41	2794	171	47629	7.287432364513292e-15	5.350454788657036e-06	0.0009898341359015515
J96	K86	11	556	28	47629	8.924578861033039e-15	5.350454788657036e-06	0.0009951845906902086
J45	J46	14	564	62	47629	1.56919567771232e-14	5.350454788657036e-06	0.0010005350454788656
F83	G41	14	299	114	47629	1.9391813993654638e-14	5.350454788657036e-06	0.0010058855002675227
H26	H40	6	39	23	47629	2.0114727421500423e-14	5.350454788657036e-06	0.0010112359550561796
N11	N39	21	46	2794	47629	2.1181416774229538e-14	5.350454788657036e-06	0.0010165864098448368
C71	C72	6	113	10	47629	3.2481870826689425e-14	5.350454788657036e-06	0.0010219368646334937
C47	A41	8	20	233	47629	3.4810444243268706e-14	5.350454788657036e-06	0.0010272873194221508
C79	G81	6	12	91	47629	3.764998829643935e-14	5.350454788657036e-06	0.001032637774210808
K29	K90	12	112	192	47629	4.043162372544158e-14	5.350454788657036e-06	0.001037988228999465
N17	D59	6	29	35	47629	4.700003979318253e-14	5.350454788657036e-06	0.001043338683788122
H61	H65	65	238	4804	47629	4.86579195382551e-14	5.350454788657036e-06	0.001048689138576779
K62	K92	9	51	146	47629	5.0740491492478366e-14	5.350454788657036e-06	0.001054039593365436
F80	F93	12	225	99	47629	5.919191839663714e-14	5.350454788657036e-06	0.001059390048154093
J20	J96	87	3140	556	47629	6.184544568556774e-14	5.350454788657036e-06	0.0010647405029427502
D68	A41	11	72	233	47629	7.041314565665926e-14	5.350454788657036e-06	0.001070090957731407
B37	B99	57	891	981	47629	7.950012107002878e-14	5.350454788657036e-06	0.0010754414125200642
D64	G62	7	230	13	47629	9.353497966407081e-14	5.350454788657036e-06	0.0010807918673087212
G93	J96	15	90	556	47629	1.732129724909257e-13	5.350454788657036e-06	0.0010861423220973783
M08	M13	10	107	119	47629	1.846684134032044e-13	5.350454788657036e-06	0.0010914927768860352
J20	J44	91	3140	606	47629	1.9173252870372507e-13	5.350454788657036e-06	0.0010968432316746924
E16	A08	43	140	4247	47629	2.200478079272827e-13	5.350454788657036e-06	0.0011021936864633493
