ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
E78	I25	856	5720	1775	74099	0.0	1.0118385105737125e-06	1.0118385105737125e-06
E78	I10	3248	5720	12369	74099	0.0	1.0118385105737125e-06	2.023677021147425e-06
I21	I25	292	464	1775	74099	0.0	1.0118385105737125e-06	3.0355155317211373e-06
E66	I10	2316	3609	12369	74099	0.0	1.0118385105737125e-06	4.04735404229485e-06
E11	E78	923	2857	5720	74099	0.0	1.0118385105737125e-06	1.3153900637458263e-05
K29	K44	545	3669	1157	74099	0.0	1.0118385105737125e-06	1.5177577658605688e-05
E11	E66	886	2857	3609	74099	0.0	1.0118385105737125e-06	1.4165739148031975e-05
N92	D25	697	2836	2235	74099	0.0	1.0118385105737125e-06	1.7201254679753113e-05
M51	M54	868	2631	4312	74099	0.0	1.0118385105737125e-06	1.61894161691794e-05
N13	N20	236	511	680	74099	0.0	1.0118385105737125e-06	6.0710310634422746e-06
E11	I10	1913	2857	12369	74099	0.0	1.0118385105737125e-06	7.082869574015987e-06
E66	E78	1078	3609	5720	74099	0.0	1.0118385105737125e-06	8.0947080845897e-06
K21	K44	394	1538	1157	74099	0.0	1.0118385105737125e-06	9.106546595163412e-06
K21	K29	576	1538	3669	74099	0.0	1.0118385105737125e-06	1.0118385105737125e-05
M17	M23	625	1928	3498	74099	0.0	1.0118385105737125e-06	1.1130223616310837e-05
I10	I25	1185	12369	1775	74099	0.0	1.0118385105737125e-06	1.2142062126884549e-05
M23	M94	405	3498	515	74099	0.0	1.0118385105737125e-06	5.059192552868563e-06
I20	I25	293	747	1775	74099	1.1736866620880364e-274	1.0118385105737125e-06	1.8213093190326824e-05
F17	J44	375	1894	1603	74099	8.084578767436241e-249	1.0118385105737125e-06	1.9224931700900537e-05
E78	F17	639	5720	1894	74099	1.1569672681596253e-241	1.0118385105737125e-06	2.023677021147425e-05
M53	M54	440	1169	4312	74099	3.1676200277063216e-236	1.0118385105737125e-06	2.124860872204796e-05
M22	M23	248	395	3498	74099	2.679397360492034e-224	1.0118385105737125e-06	2.2260447232621674e-05
F10	K70	145	1110	210	74099	1.1748339104616224e-214	1.0118385105737125e-06	2.3272285743195388e-05
M47	M54	419	1213	4312	74099	1.0940305623149784e-207	1.0118385105737125e-06	2.4284124253769098e-05
M42	M54	298	582	4312	74099	2.4295977837516178e-206	1.0118385105737125e-06	2.5295962764342812e-05
E78	K76	561	5720	1702	74099	1.361113766665102e-205	1.0118385105737125e-06	2.6307801274916525e-05
C78	C79	122	405	288	74099	6.570199541010926e-202	1.0118385105737125e-06	2.731963978549024e-05
J32	J34	142	523	423	74099	4.0276901028208916e-200	1.0118385105737125e-06	2.833147829606395e-05
E14	I10	481	754	12369	74099	3.676687727462983e-186	1.0118385105737125e-06	2.9343316806637663e-05
N20	N23	117	680	207	74099	1.1677182900855198e-183	1.0118385105737125e-06	3.0355155317211376e-05
N84	N95	413	2481	2263	74099	4.792373952259885e-183	1.0118385105737125e-06	3.1366993827785086e-05
F32	I10	1255	3496	12369	74099	8.39009937546923e-175	1.0118385105737125e-06	3.23788323383588e-05
E03	I10	818	1853	12369	74099	9.013525559802468e-174	1.0118385105737125e-06	3.3390670848932513e-05
F32	F33	393	3496	1577	74099	9.020902453001809e-171	1.0118385105737125e-06	3.440250935950623e-05
E78	I20	334	5720	747	74099	2.499323170628459e-168	1.0118385105737125e-06	3.541434787007994e-05
H25	H52	142	1377	280	74099	8.984802878246615e-168	1.0118385105737125e-06	3.642618638065365e-05
I10	I20	458	12369	747	74099	4.416983761072324e-167	1.0118385105737125e-06	3.743802489122736e-05
M19	M75	224	851	1745	74099	6.725941848858913e-166	1.0118385105737125e-06	3.8449863401801074e-05
E11	E14	254	2857	754	74099	8.866420768872425e-165	1.0118385105737125e-06	3.946170191237479e-05
M42	M47	172	582	1213	74099	6.993691419835647e-164	1.0118385105737125e-06	4.04735404229485e-05
E11	I25	371	2857	1775	74099	2.662529844547978e-163	1.0118385105737125e-06	4.1485378933522215e-05
M54	M99	207	4312	347	74099	1.1998710430033494e-161	1.0118385105737125e-06	4.249721744409592e-05
M23	M24	198	3498	385	74099	6.946539385232984e-155	1.0118385105737125e-06	4.3509055954669635e-05
F17	I25	300	1894	1775	74099	1.602219136450957e-154	1.0118385105737125e-06	4.452089446524335e-05
M42	M53	162	582	1169	74099	4.1796612052375395e-152	1.0118385105737125e-06	4.553273297581706e-05
F17	I10	788	1894	12369	74099	4.752668929089857e-149	1.0118385105737125e-06	4.6544571486390776e-05
E11	H36	122	2857	145	74099	3.423039969283732e-148	1.0118385105737125e-06	4.755640999696449e-05
E66	K76	386	3609	1702	74099	8.742517752056145e-148	1.0118385105737125e-06	4.8568248507538196e-05
F32	M54	626	3496	4312	74099	4.68636831396123e-147	1.0118385105737125e-06	4.958008701811191e-05
E78	F32	737	5720	3496	74099	3.7118716856415024e-146	1.0118385105737125e-06	5.0591925528685624e-05
E78	I21	245	5720	464	74099	9.047881235056145e-145	1.0118385105737125e-06	5.160376403925934e-05
I10	K76	726	12369	1702	74099	4.644540550466596e-144	1.0118385105737125e-06	5.261560254983305e-05
I10	J44	698	12369	1603	74099	4.7746971053170014e-144	1.0118385105737125e-06	5.3627441060406764e-05
H35	H36	82	477	145	74099	8.087220705020194e-142	1.0118385105737125e-06	5.463927957098048e-05
F33	F45	183	1577	712	74099	5.613145618860095e-141	1.0118385105737125e-06	5.5651118081554185e-05
K57	K63	280	1954	1646	74099	5.758093272773556e-141	1.0118385105737125e-06	5.66629565921279e-05
E66	G47	302	3609	1092	74099	4.067384459977857e-140	1.0118385105737125e-06	5.767479510270161e-05
F10	F33	215	1110	1577	74099	1.6143400804303854e-138	1.0118385105737125e-06	5.8686633613275325e-05
K29	K76	374	3669	1702	74099	5.66780893146926e-136	1.0118385105737125e-06	5.969847212384904e-05
K29	K57	401	3669	1954	74099	2.6857660073670312e-135	1.0118385105737125e-06	6.071031063442275e-05
J44	J96	116	1603	218	74099	2.143557648375035e-132	1.0118385105737125e-06	6.172214914499646e-05
F32	F45	236	3496	712	74099	1.7563734466329712e-131	1.0118385105737125e-06	6.273398765557017e-05
M47	M51	267	1213	2631	74099	5.762887787911087e-131	1.0118385105737125e-06	6.374582616614389e-05
F10	F13	113	1110	275	74099	8.410031608924968e-131	1.0118385105737125e-06	6.47576646767176e-05
N84	N92	390	2481	2836	74099	4.1298719531176605e-129	1.0118385105737125e-06	6.576950318729131e-05
G55	M51	118	175	2631	74099	5.548265657419775e-127	1.0118385105737125e-06	6.678134169786503e-05
M48	M51	180	515	2631	74099	7.040933335559016e-126	1.0118385105737125e-06	6.779318020843874e-05
I10	I48	429	12369	806	74099	1.3775089248817955e-125	1.0118385105737125e-06	6.880501871901245e-05
