ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
K21	K44	405	1158	870	54467	0.0	3.459010722933241e-06	2.0754064337599445e-05
N13	N20	494	674	1653	54467	0.0	3.459010722933241e-06	1.7295053614666204e-05
F10	K70	339	2775	398	54467	0.0	3.459010722933241e-06	6.918021445866482e-06
J32	J34	622	1153	2698	54467	0.0	3.459010722933241e-06	3.459010722933241e-06
E66	I10	494	1334	2354	54467	0.0	3.459010722933241e-06	1.3836042891732964e-05
N20	N23	379	1653	617	54467	0.0	3.459010722933241e-06	1.0377032168799722e-05
E78	I10	620	2357	2354	54467	5.054e-321	3.459010722933241e-06	2.4213075060532686e-05
M51	M54	559	2359	2158	54467	2.1417254254496727e-282	3.459010722933241e-06	2.7672085783465928e-05
I21	I25	162	290	447	54467	2.90103062861274e-268	3.459010722933241e-06	3.113109650639917e-05
K21	K29	388	1158	2030	54467	6.940013145884169e-263	3.459010722933241e-06	3.459010722933241e-05
H91	H93	200	532	595	54467	6.403268615099113e-259	3.459010722933241e-06	3.804911795226565e-05
K29	K44	339	2030	870	54467	7.531280860698789e-254	3.459010722933241e-06	4.150812867519889e-05
E78	E79	285	2357	612	54467	2.8215892061559615e-220	3.459010722933241e-06	4.4967139398132135e-05
N13	N23	190	674	617	54467	1.6522698311203373e-213	3.459010722933241e-06	4.842615012106537e-05
E78	F17	429	2357	1675	54467	1.046450737907486e-210	3.459010722933241e-06	5.188516084399862e-05
F10	F32	392	2775	1248	54467	1.1411026639839022e-200	3.459010722933241e-06	5.5344171566931856e-05
E66	E78	374	1334	2357	54467	2.2732152622434972e-197	3.459010722933241e-06	5.8803182289865094e-05
E78	I25	231	2357	447	54467	2.533216935433978e-191	3.459010722933241e-06	6.226219301279834e-05
F10	F60	242	2775	471	54467	1.5174725368421345e-182	3.459010722933241e-06	6.572120373573158e-05
M23	M94	218	3184	339	54467	5.080313355788799e-181	3.459010722933241e-06	6.918021445866481e-05
J34	M95	176	2698	248	54467	1.1082770822896229e-170	3.459010722933241e-06	7.263922518159807e-05
E78	K76	330	2357	1207	54467	1.5409837999932678e-169	3.459010722933241e-06	7.60982359045313e-05
I20	I25	108	273	447	54467	2.990693554673179e-154	3.459010722933241e-06	7.955724662746454e-05
F10	F43	293	2775	987	54467	3.5561210480917e-141	3.459010722933241e-06	8.301625735039778e-05
E66	G47	227	1334	1106	54467	1.0628509508923746e-140	3.459010722933241e-06	8.647526807333102e-05
F10	F17	368	2775	1675	54467	1.0216150039885981e-131	3.459010722933241e-06	8.993427879626427e-05
F11	F13	77	229	242	54467	1.0767764005007795e-125	3.459010722933241e-06	9.339328951919751e-05
I10	I25	179	2354	447	54467	2.6615241374453066e-123	3.459010722933241e-06	9.685230024213075e-05
B18	F11	86	412	229	54467	4.366331627251605e-123	3.459010722933241e-06	0.00010031131096506398
E78	I21	148	2357	290	54467	3.955043077172899e-121	3.459010722933241e-06	0.00010377032168799724
M22	M23	158	273	3184	54467	1.216408909700943e-120	3.459010722933241e-06	0.00010722933241093047
M23	M24	198	3184	457	54467	1.9903357181171495e-119	3.459010722933241e-06	0.00011068834313386371
F10	G40	268	2775	991	54467	5.801858329524157e-118	3.459010722933241e-06	0.00011414735385679695
B18	F19	93	412	431	54467	1.982493214810687e-107	3.459010722933241e-06	0.00011760636457973019
K60	K61	115	577	657	54467	3.786433017332372e-104	3.459010722933241e-06	0.00012106537530266344
F10	F13	131	2775	242	54467	1.448038009738623e-102	3.459010722933241e-06	0.00012452438602559668
M17	M23	147	297	3184	54467	4.598516776949783e-99	3.459010722933241e-06	0.00012798339674852991
C62	C77	54	318	94	54467	9.89732166676921e-97	3.459010722933241e-06	0.00013144240747146315
J33	J34	135	297	2698	54467	3.670992607313e-94	3.459010722933241e-06	0.0001349014181943964
I84	K62	107	1340	302	54467	1.0108550220342655e-92	3.459010722933241e-06	0.00013836042891732963
F32	F60	123	1248	471	54467	3.892322891351453e-92	3.459010722933241e-06	0.00014181943964026287
E66	K76	186	1334	1207	54467	7.571539514540754e-92	3.459010722933241e-06	0.00014527845036319613
F32	F43	165	1248	987	54467	2.536013231162842e-91	3.459010722933241e-06	0.00014873746108612937
I10	K76	241	2354	1207	54467	4.7439605684811776e-91	3.459010722933241e-06	0.0001521964718090626
J32	J33	100	1153	297	54467	1.3112541986080149e-90	3.459010722933241e-06	0.00015565548253199585
E11	E66	117	403	1334	54467	3.786706398311736e-90	3.459010722933241e-06	0.00015911449325492908
E11	I10	143	403	2354	54467	7.103548535334079e-90	3.459010722933241e-06	0.00016257350397786232
E66	F17	213	1334	1675	54467	3.0841935043286827e-89	3.459010722933241e-06	0.00016603251470079556
F17	I21	110	1675	290	54467	1.3671666186817153e-88	3.459010722933241e-06	0.0001694915254237288
E79	I10	171	612	2354	54467	1.7077121123055676e-88	3.459010722933241e-06	0.00017295053614666204
