ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J34	M95	103	582	165	38519	1.798831007168779e-146	7.710100231303006e-06	7.710100231303006e-06
F32	F43	257	823	1742	38519	6.413801192810945e-144	7.710100231303006e-06	1.5420200462606013e-05
F32	F60	119	823	446	38519	6.163424490551485e-95	7.710100231303006e-06	2.313030069390902e-05
F43	F60	146	1742	446	38519	4.445762434498817e-84	7.710100231303006e-06	3.0840400925212025e-05
F32	F33	81	823	202	38519	6.263549442401846e-81	7.710100231303006e-06	3.855050115651503e-05
F33	F60	67	202	446	38519	9.16208151435168e-79	7.710100231303006e-06	4.626060138781804e-05
J32	J34	79	272	582	38519	3.948322208808763e-78	7.710100231303006e-06	5.3970701619121044e-05
K21	K29	86	214	1116	38519	1.5172491875205747e-74	7.710100231303006e-06	6.168080185042405e-05
N13	N20	50	230	157	38519	3.98546875453644e-73	7.710100231303006e-06	6.939090208172706e-05
E86	A09	85	207	1581	38519	5.094766323461285e-62	7.710100231303006e-06	7.710100231303006e-05
K01	K07	80	580	440	38519	1.0935099163414315e-61	7.710100231303006e-06	8.481110254433306e-05
F91	F92	49	204	288	38519	1.5471820251837788e-59	7.710100231303006e-06	9.252120277563608e-05
F43	F92	98	1742	288	38519	2.4593796747635347e-58	7.710100231303006e-06	0.00010023130300693909
E10	E14	33	363	51	38519	7.663560750403061e-55	7.710100231303006e-06	0.00010794140323824209
E10	E16	30	363	45	38519	1.5121377705928907e-50	7.710100231303006e-06	0.00011565150346954509
H65	J35	107	226	3653	38519	3.7729467640157836e-49	7.710100231303006e-06	0.0001233616037008481
F43	F91	76	1742	204	38519	8.861726183313546e-49	7.710100231303006e-06	0.00013107170393215111
E73	E74	29	132	102	38519	2.3804760392211006e-48	7.710100231303006e-06	0.00013878180416345413
K29	K44	44	1116	75	38519	4.448744395579478e-48	7.710100231303006e-06	0.0001464919043947571
F33	F43	74	202	1742	38519	6.454963575556105e-47	7.710100231303006e-06	0.00015420200462606013
N20	N23	26	157	89	38519	1.3880344814236391e-41	7.710100231303006e-06	0.00016191210485736314
N92	D50	40	188	410	38519	5.54314162979119e-40	7.710100231303006e-06	0.00016962220508866613
N77	B37	16	18	108	38519	6.928231993350266e-40	7.710100231303006e-06	0.00017733230531996914
E86	A08	50	207	751	38519	1.1707380261474774e-39	7.710100231303006e-06	0.00018504240555127215
F19	F60	42	213	446	38519	6.501547537265954e-39	7.710100231303006e-06	0.00019275250578257516
F11	F13	20	70	82	38519	4.4018015085057557e-38	7.710100231303006e-06	0.00020046260601387818
E66	I10	42	796	138	38519	4.5833430664442555e-37	7.710100231303006e-06	0.00020817270624518116
F11	F19	24	70	213	38519	4.9438566829906914e-37	7.710100231303006e-06	0.00021588280647648418
